ticker,timeframe,strategy_name,strategy_type,combination_method,position_type,n_indicators,total_return,n_trades,n_transactions,hit_rate,win_rate,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,profit_factor,period_profit_factor,avg_win,avg_loss,risk_reward_ratio,best_trade,worst_trade,avg_return_per_trade,volatility,sqn,kelly_criterion,expectancy,net_profit_usd,final_equity,max_drawdown_usd,total_costs_pct,ind1_name,ind1_period,ind1_position_type,ind2_name,ind2_period,ind2_signal,ind2_position_type,_batch_id,_session_id
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,27.088137479314526,654,1301,0.2669440399417516,0.38073394495412843,0.009648690343962964,0.009415304986887724,31.9171351220701,-0.848702033428545,1.426665900699225,1.0511476880545647,0.07105743629142812,-0.030621860740709023,2.3204806818601855,0.6677889258028793,-0.14711936517234425,0.008090899138499157,0.007822051261854661,2.5909024362425144,-0.42993535094708096,-0.002498099229090692,270881.3747931453,280881.3747931453,830671.4183047675,1.4387999999999999,cci,10,both,trix,25,9,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,27.088137479314526,654,1301,0.2669440399417516,0.38073394495412843,0.009648690343962964,0.009415304986887724,31.9171351220701,-0.848702033428545,1.426665900699225,1.0511476880545647,0.07105743629142812,-0.030621860740709023,2.3204806818601855,0.6677889258028793,-0.14711936517234425,0.008090899138499157,0.007822051261854661,2.5909024362425144,-0.42993535094708096,-0.002498099229090692,270881.3747931453,280881.3747931453,830671.4183047675,1.4387999999999999,cci,10,both,trix,25,6,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,21.82962946926829,619,1231,0.26593162748769156,0.35379644588045234,0.009293700299493892,0.009039647583051655,24.750722222437453,-0.8819794942985105,1.4157342414289036,1.0493474966320433,0.07849670905919619,-0.03035664954075928,2.585815966080189,0.6677889258028793,-0.21686782558827225,0.008155281854055342,0.007762097093309682,2.495579181140621,-0.4338712983843432,-0.00250272348516665,218296.29469268292,228296.29469268292,982849.1544136605,1.3618000000000001,cci,7,both,trix,25,6,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,21.82962946926829,619,1231,0.26593162748769156,0.35379644588045234,0.009293700299493892,0.009039647583051655,24.750722222437453,-0.8819794942985105,1.4157342414289036,1.0493474966320433,0.07849670905919619,-0.03035664954075928,2.585815966080189,0.6677889258028793,-0.21686782558827225,0.008155281854055342,0.007762097093309682,2.495579181140621,-0.4338712983843432,-0.00250272348516665,218296.29469268292,228296.29469268292,982849.1544136605,1.3618000000000001,cci,7,both,trix,25,9,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,21.82962946926829,619,1231,0.26593162748769156,0.35379644588045234,0.009293700299493892,0.009039647583051655,24.750722222437453,-0.8819794942985105,1.4157342414289036,1.0493474966320433,0.07849670905919619,-0.03035664954075928,2.585815966080189,0.6677889258028793,-0.21686782558827225,0.008155281854055342,0.007762097093309682,2.495579181140621,-0.4338712983843432,-0.00250272348516665,218296.29469268292,228296.29469268292,982849.1544136605,1.3618000000000001,cci,7,both,trix,25,12,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,21.82962946926829,619,1231,0.26593162748769156,0.35379644588045234,0.009293700299493892,0.009039647583051655,24.750722222437453,-0.8819794942985105,1.4157342414289036,1.0493474966320433,0.07849670905919619,-0.03035664954075928,2.585815966080189,0.6677889258028793,-0.21686782558827225,0.008155281854055342,0.007762097093309682,2.495579181140621,-0.4338712983843432,-0.00250272348516665,218296.29469268292,228296.29469268292,982849.1544136605,1.3618000000000001,cci,7,both,trix,25,15,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,17.188135708159578,604,1198,0.26773455377574373,0.38576158940397354,0.008866493005754527,0.00866327844329212,21.83218369643656,-0.7872843114161329,1.3978317884246572,1.0468286701141958,0.07137913757620498,-0.03206995829415554,2.2257321609680165,0.5936734759996589,-0.14736864752540485,0.007836729351198762,0.007902048669717138,2.380863880030099,-0.43362670244651425,-0.002536687408373855,171881.35708159578,181881.35708159578,416008.6339494061,1.3288,cci,14,both,trix,30,15,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,17.188135708159578,604,1198,0.26773455377574373,0.38576158940397354,0.008866493005754527,0.00866327844329212,21.83218369643656,-0.7872843114161329,1.3978317884246572,1.0468286701141958,0.07137913757620498,-0.03206995829415554,2.2257321609680165,0.5936734759996589,-0.14736864752540485,0.007836729351198762,0.007902048669717138,2.380863880030099,-0.43362670244651425,-0.002536687408373855,171881.35708159578,181881.35708159578,416008.6339494061,1.3288,cci,14,both,trix,30,12,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,17.188135708159578,604,1198,0.26773455377574373,0.38576158940397354,0.008866493005754527,0.00866327844329212,21.83218369643656,-0.7872843114161329,1.3978317884246572,1.0468286701141958,0.07137913757620498,-0.03206995829415554,2.2257321609680165,0.5936734759996589,-0.14736864752540485,0.007836729351198762,0.007902048669717138,2.380863880030099,-0.43362670244651425,-0.002536687408373855,171881.35708159578,181881.35708159578,416008.6339494061,1.3288,cci,14,both,trix,30,9,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,17.188135708159578,604,1198,0.26773455377574373,0.38576158940397354,0.008866493005754527,0.00866327844329212,21.83218369643656,-0.7872843114161329,1.3978317884246572,1.0468286701141958,0.07137913757620498,-0.03206995829415554,2.2257321609680165,0.5936734759996589,-0.14736864752540485,0.007836729351198762,0.007902048669717138,2.380863880030099,-0.43362670244651425,-0.002536687408373855,171881.35708159578,181881.35708159578,416008.6339494061,1.3288,cci,14,both,trix,30,6,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,14.669796910108992,634,1253,0.2681783510158796,0.3864353312302839,0.00859913428963691,0.008451322960126488,17.64433330824071,-0.8314169004763431,1.3743975825068473,1.0452308588301897,0.0701463994488246,-0.03214470795763154,2.18220677385781,0.5936734759996589,-0.2855247348267913,0.007384190014894889,0.007957327946560884,2.309071717130684,-0.43016904256937305,-0.0025363828859179083,146697.96910108993,156697.96910108993,529125.7005917307,1.3948000000000003,cci,20,both,trix,30,15,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,14.669796910108992,634,1253,0.2681783510158796,0.3864353312302839,0.00859913428963691,0.008451322960126488,17.64433330824071,-0.8314169004763431,1.3743975825068473,1.0452308588301897,0.0701463994488246,-0.03214470795763154,2.18220677385781,0.5936734759996589,-0.2855247348267913,0.007384190014894889,0.007957327946560884,2.309071717130684,-0.43016904256937305,-0.0025363828859179083,146697.96910108993,156697.96910108993,529125.7005917307,1.3948000000000003,cci,20,both,trix,30,12,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,14.669796910108992,634,1253,0.2681783510158796,0.3864353312302839,0.00859913428963691,0.008451322960126488,17.64433330824071,-0.8314169004763431,1.3743975825068473,1.0452308588301897,0.0701463994488246,-0.03214470795763154,2.18220677385781,0.5936734759996589,-0.2855247348267913,0.007384190014894889,0.007957327946560884,2.309071717130684,-0.43016904256937305,-0.0025363828859179083,146697.96910108993,156697.96910108993,529125.7005917307,1.3948000000000003,cci,20,both,trix,30,9,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,14.669796910108992,634,1253,0.2681783510158796,0.3864353312302839,0.00859913428963691,0.008451322960126488,17.64433330824071,-0.8314169004763431,1.3743975825068473,1.0452308588301897,0.0701463994488246,-0.03214470795763154,2.18220677385781,0.5936734759996589,-0.2855247348267913,0.007384190014894889,0.007957327946560884,2.309071717130684,-0.43016904256937305,-0.0025363828859179083,146697.96910108993,156697.96910108993,529125.7005917307,1.3948000000000003,cci,20,both,trix,30,6,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,14.60131558653771,708,1406,0.26754039248318423,0.3700564971751412,0.008591808346620652,0.008469696643075307,15.942074659426112,-0.9158980809253928,1.3578566634406581,1.0450930144091595,0.06951153291831873,-0.030072488726217067,2.311465923261578,0.6677889258028793,-0.24241071863004504,0.006779225498173303,0.007956274560243145,2.3071045274985207,-0.4259104568635074,-0.0025221386770468784,146013.1558653771,156013.1558653771,1066817.5269830145,1.5576000000000003,cci,25,both,trix,25,15,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,14.60131558653771,708,1406,0.26754039248318423,0.3700564971751412,0.008591808346620652,0.008469696643075307,15.942074659426112,-0.9158980809253928,1.3578566634406581,1.0450930144091595,0.06951153291831873,-0.030072488726217067,2.311465923261578,0.6677889258028793,-0.24241071863004504,0.006779225498173303,0.007956274560243145,2.3071045274985207,-0.4259104568635074,-0.0025221386770468784,146013.1558653771,156013.1558653771,1066817.5269830145,1.5576000000000003,cci,25,both,trix,25,12,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,14.60131558653771,708,1406,0.26754039248318423,0.3700564971751412,0.008591808346620652,0.008469696643075307,15.942074659426112,-0.9158980809253928,1.3578566634406581,1.0450930144091595,0.06951153291831873,-0.030072488726217067,2.311465923261578,0.6677889258028793,-0.24241071863004504,0.006779225498173303,0.007956274560243145,2.3071045274985207,-0.4259104568635074,-0.0025221386770468784,146013.1558653771,156013.1558653771,1066817.5269830145,1.5576000000000003,cci,25,both,trix,25,9,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,14.60131558653771,708,1406,0.26754039248318423,0.3700564971751412,0.008591808346620652,0.008469696643075307,15.942074659426112,-0.9158980809253928,1.3578566634406581,1.0450930144091595,0.06951153291831873,-0.030072488726217067,2.311465923261578,0.6677889258028793,-0.24241071863004504,0.006779225498173303,0.007956274560243145,2.3071045274985207,-0.4259104568635074,-0.0025221386770468784,146013.1558653771,156013.1558653771,1066817.5269830145,1.5576000000000003,cci,25,both,trix,25,6,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,11.386267144278543,588,1174,0.2671104639068026,0.3843537414965986,0.008196834032178236,0.007967466539263236,14.059386182013169,-0.8098694350430126,1.3672727045050104,1.0432810269743589,0.07147301721072763,-0.032635242253551154,2.190056278897406,0.5936734759996589,-0.14565858074564386,0.007379156792243076,0.007828602733886256,2.2010445466035633,-0.43863602668316815,-0.002540080885339024,113862.67144278543,123862.67144278543,310075.2362687433,1.2936,cci,10,both,trix,30,6,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,11.386267144278543,588,1174,0.2671104639068026,0.3843537414965986,0.008196834032178236,0.007967466539263236,14.059386182013169,-0.8098694350430126,1.3672727045050104,1.0432810269743589,0.07147301721072763,-0.032635242253551154,2.190056278897406,0.5936734759996589,-0.14565858074564386,0.007379156792243076,0.007828602733886256,2.2010445466035633,-0.43863602668316815,-0.002540080885339024,113862.67144278543,123862.67144278543,310075.2362687433,1.2936,cci,10,both,trix,30,9,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,11.386267144278543,588,1174,0.2671104639068026,0.3843537414965986,0.008196834032178236,0.007967466539263236,14.059386182013169,-0.8098694350430126,1.3672727045050104,1.0432810269743589,0.07147301721072763,-0.032635242253551154,2.190056278897406,0.5936734759996589,-0.14565858074564386,0.007379156792243076,0.007828602733886256,2.2010445466035633,-0.43863602668316815,-0.002540080885339024,113862.67144278543,123862.67144278543,310075.2362687433,1.2936,cci,10,both,trix,30,12,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,11.386267144278543,588,1174,0.2671104639068026,0.3843537414965986,0.008196834032178236,0.007967466539263236,14.059386182013169,-0.8098694350430126,1.3672727045050104,1.0432810269743589,0.07147301721072763,-0.032635242253551154,2.190056278897406,0.5936734759996589,-0.14565858074564386,0.007379156792243076,0.007828602733886256,2.2010445466035633,-0.43863602668316815,-0.002540080885339024,113862.67144278543,123862.67144278543,310075.2362687433,1.2936,cci,10,both,trix,30,15,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,9.06127580227851,553,1103,0.2660980514527425,0.35985533453887886,0.007829785027078722,0.0075818562493162114,10.625096217296498,-0.8528182349565684,1.355795227078094,1.0414128116405574,0.07835355010993038,-0.032487357856937564,2.411816635103745,0.5936734759996589,-0.21686782558827225,0.007399334160072776,0.007776229314203047,2.1024831742689503,-0.4427945143297532,-0.0025478134971439466,90612.7580227851,100612.7580227851,343240.01426846825,1.2166,cci,7,both,trix,30,6,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,9.06127580227851,553,1103,0.2660980514527425,0.35985533453887886,0.007829785027078722,0.0075818562493162114,10.625096217296498,-0.8528182349565684,1.355795227078094,1.0414128116405574,0.07835355010993038,-0.032487357856937564,2.411816635103745,0.5936734759996589,-0.21686782558827225,0.007399334160072776,0.007776229314203047,2.1024831742689503,-0.4427945143297532,-0.0025478134971439466,90612.7580227851,100612.7580227851,343240.01426846825,1.2166,cci,7,both,trix,30,9,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,9.06127580227851,553,1103,0.2660980514527425,0.35985533453887886,0.007829785027078722,0.0075818562493162114,10.625096217296498,-0.8528182349565684,1.355795227078094,1.0414128116405574,0.07835355010993038,-0.032487357856937564,2.411816635103745,0.5936734759996589,-0.21686782558827225,0.007399334160072776,0.007776229314203047,2.1024831742689503,-0.4427945143297532,-0.0025478134971439466,90612.7580227851,100612.7580227851,343240.01426846825,1.2166,cci,7,both,trix,30,12,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,9.06127580227851,553,1103,0.2660980514527425,0.35985533453887886,0.007829785027078722,0.0075818562493162114,10.625096217296498,-0.8528182349565684,1.355795227078094,1.0414128116405574,0.07835355010993038,-0.032487357856937564,2.411816635103745,0.5936734759996589,-0.21686782558827225,0.007399334160072776,0.007776229314203047,2.1024831742689503,-0.4427945143297532,-0.0025478134971439466,90612.7580227851,100612.7580227851,343240.01426846825,1.2166,cci,7,both,trix,30,15,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,5.568999958476044,648,1279,0.26821995700714235,0.37808641975308643,0.00708486424913381,0.006963483476354955,6.241206333323981,-0.8922954411459221,1.2926466249614201,1.036989331870536,0.06822561873420152,-0.0320869697296347,2.1262717953447035,0.5936734759996589,-0.2855247348267913,0.005839857698821901,0.00796229473920467,1.9024542595061582,-0.43375529862352175,-0.0025575332539091713,55689.999584760444,65689.99958476044,398181.05300435604,1.4256,cci,25,both,trix,30,15,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,5.568999958476044,648,1279,0.26821995700714235,0.37808641975308643,0.00708486424913381,0.006963483476354955,6.241206333323981,-0.8922954411459221,1.2926466249614201,1.036989331870536,0.06822561873420152,-0.0320869697296347,2.1262717953447035,0.5936734759996589,-0.2855247348267913,0.005839857698821901,0.00796229473920467,1.9024542595061582,-0.43375529862352175,-0.0025575332539091713,55689.999584760444,65689.99958476044,398181.05300435604,1.4256,cci,25,both,trix,30,12,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,5.568999958476044,648,1279,0.26821995700714235,0.37808641975308643,0.00708486424913381,0.006963483476354955,6.241206333323981,-0.8922954411459221,1.2926466249614201,1.036989331870536,0.06822561873420152,-0.0320869697296347,2.1262717953447035,0.5936734759996589,-0.2855247348267913,0.005839857698821901,0.00796229473920467,1.9024542595061582,-0.43375529862352175,-0.0025575332539091713,55689.999584760444,65689.99958476044,398181.05300435604,1.4256,cci,25,both,trix,30,9,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,5.568999958476044,648,1279,0.26821995700714235,0.37808641975308643,0.00708486424913381,0.006963483476354955,6.241206333323981,-0.8922954411459221,1.2926466249614201,1.036989331870536,0.06822561873420152,-0.0320869697296347,2.1262717953447035,0.5936734759996589,-0.2855247348267913,0.005839857698821901,0.00796229473920467,1.9024542595061582,-0.43375529862352175,-0.0025575332539091713,55689.999584760444,65689.99958476044,398181.05300435604,1.4256,cci,25,both,trix,30,6,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,3.91802585118245,542,1080,0.2680812703695999,0.3800738007380074,0.006575284128777709,0.006343391235283273,5.0211466447837365,-0.780305003689292,1.3041283511069377,1.0344827010128688,0.07362934924026569,-0.03461454032875061,2.1271219707375297,0.6577681628321473,-0.1306797333238768,0.006526126186410563,0.00791398378150541,1.7656198987561058,-0.44489913681258036,-0.002590757275428396,39180.2585118245,49180.2585118245,112063.22928636461,1.1924000000000001,cci,14,both,trix,35,6,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,3.91802585118245,542,1080,0.2680812703695999,0.3800738007380074,0.006575284128777709,0.006343391235283273,5.0211466447837365,-0.780305003689292,1.3041283511069377,1.0344827010128688,0.07362934924026569,-0.03461454032875061,2.1271219707375297,0.6577681628321473,-0.1306797333238768,0.006526126186410563,0.00791398378150541,1.7656198987561058,-0.44489913681258036,-0.002590757275428396,39180.2585118245,49180.2585118245,112063.22928636461,1.1924000000000001,cci,14,both,trix,35,9,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,3.91802585118245,542,1080,0.2680812703695999,0.3800738007380074,0.006575284128777709,0.006343391235283273,5.0211466447837365,-0.780305003689292,1.3041283511069377,1.0344827010128688,0.07362934924026569,-0.03461454032875061,2.1271219707375297,0.6577681628321473,-0.1306797333238768,0.006526126186410563,0.00791398378150541,1.7656198987561058,-0.44489913681258036,-0.002590757275428396,39180.2585118245,49180.2585118245,112063.22928636461,1.1924000000000001,cci,14,both,trix,35,12,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,3.91802585118245,542,1080,0.2680812703695999,0.3800738007380074,0.006575284128777709,0.006343391235283273,5.0211466447837365,-0.780305003689292,1.3041283511069377,1.0344827010128688,0.07362934924026569,-0.03461454032875061,2.1271219707375297,0.6577681628321473,-0.1306797333238768,0.006526126186410563,0.00791398378150541,1.7656198987561058,-0.44489913681258036,-0.002590757275428396,39180.2585118245,49180.2585118245,112063.22928636461,1.1924000000000001,cci,14,both,trix,35,15,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,3.3074116447355495,571,1134,0.2685111989459816,0.37302977232924694,0.006351806425365993,0.00616806979266115,3.972387280852038,-0.8326005021409046,1.2889059228974997,1.0331728822515507,0.07408459559455671,-0.03419820189634972,2.166330142710352,0.8091213567759022,-0.2290869777590557,0.006194505398857057,0.007963862726557604,1.7056108295897838,-0.4411405396301384,-0.002588364159400382,33074.116447355496,43074.116447355496,146616.19729824897,1.2562,cci,20,both,trix,35,6,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,3.3074116447355495,571,1134,0.2685111989459816,0.37302977232924694,0.006351806425365993,0.00616806979266115,3.972387280852038,-0.8326005021409046,1.2889059228974997,1.0331728822515507,0.07408459559455671,-0.03419820189634972,2.166330142710352,0.8091213567759022,-0.2290869777590557,0.006194505398857057,0.007963862726557604,1.7056108295897838,-0.4411405396301384,-0.002588364159400382,33074.116447355496,43074.116447355496,146616.19729824897,1.2562,cci,20,both,trix,35,9,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,3.3074116447355495,571,1134,0.2685111989459816,0.37302977232924694,0.006351806425365993,0.00616806979266115,3.972387280852038,-0.8326005021409046,1.2889059228974997,1.0331728822515507,0.07408459559455671,-0.03419820189634972,2.166330142710352,0.8091213567759022,-0.2290869777590557,0.006194505398857057,0.007963862726557604,1.7056108295897838,-0.4411405396301384,-0.002588364159400382,33074.116447355496,43074.116447355496,146616.19729824897,1.2562,cci,20,both,trix,35,12,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,3.3074116447355495,571,1134,0.2685111989459816,0.37302977232924694,0.006351806425365993,0.00616806979266115,3.972387280852038,-0.8326005021409046,1.2889059228974997,1.0331728822515507,0.07408459559455671,-0.03419820189634972,2.166330142710352,0.8091213567759022,-0.2290869777590557,0.006194505398857057,0.007963862726557604,1.7056108295897838,-0.4411405396301384,-0.002588364159400382,33074.116447355496,43074.116447355496,146616.19729824897,1.2562,cci,20,both,trix,35,15,both,1,20251227_114120
ETHUSDT,1h,ethusd_cci_trix,combo,WEIGHTED,both,2,2.511811037020206,526,1049,0.2673878371818875,0.37072243346007605,0.00596852813310069,0.005728942396482584,3.0703992025269233,-0.8180731140605423,1.276258003770801,1.0312974728603943,0.07515891656209242,-0.034693542715493506,2.1663661499904365,0.6577681628321473,-0.14565858074564386,0.006031228309467054,0.007839008039152726,1.6026915083359545,-0.4499488255984663,-0.002594325780506164,25118.110370202055,35118.110370202055,87447.39977030002,1.1572,cci,10,both,trix,35,6,both,1,20251227_114120
